SAP Linkage No,YHQ Sales Order No,YHQ Sales Order Item No,Item Entry Date,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","YHQ
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
1008507508000010,2009417446,000010,2023/11/21,Y101,F9903CM,50,,L2Q00,4511511231,4511511231,C2Q00004,IN,2024/01/24,,,1022,F9903CM,YMG,5826,2009417510,000010,,2024/01/16,,,
1008507539000010,2009417442,000010,2023/11/21,Y101,F9903CM,50,,L2Q00,4511511232,4511511232,C2Q00004,IN,2024/01/31,,,1022,F9903CM,YMG,5826,2009417506,000010,,2024/01/23,,,
1008507540000010,2009417441,000010,2023/11/21,Y101,F9903CM,50,,L2Q00,4511511233,4511511233,C2Q00004,IN,2024/02/07,,,1022,F9903CM,YMG,5826,2009417511,000010,,2024/01/30,,,
1008507579000010,2009417440,000010,2023/11/21,Y101,F9903CM,50,,L2Q00,4511511234,4511511234,C2Q00004,IN,2024/02/14,,,1022,F9903CM,YMG,5826,2009417502,000010,,2024/02/05,,,
1008507580000010,2009417445,000010,2023/11/21,Y101,F9903CM,50,,L2Q00,4511511235,4511511235,C2Q00004,IN,2024/02/21,,,1022,F9903CM,YMG,5826,2009417509,000010,,2024/02/13,,,
1008507582000010,2009417447,000010,2023/11/21,Y101,F9903CM,50,,L2Q00,4511511236,4511511236,C2Q00004,IN,2024/02/28,,,1022,F9903CM,YMG,5826,2009417513,000010,,2024/02/19,,,
1008508055000010,2009418070,000010,2023/11/21,Y101,F9920TS,90,,L2Q00,4511512011,4511512011,C2Q00004,IN,2023/12/28,2023/12/04,,1022,F9920TS,YMG,5826,2009418139,000010,2023/11/22,2023/11/29,2023/11/22,2023/11/22,Ship Out
1008508055000020,2009418070,000020,2023/11/21,Y101,F9920TS,90,,L2Q00,4511512011,4511512011,C2Q00004,IN,2023/12/29,2023/12/04,,1022,F9920TS,YMG,5826,2009418139,000020,2023/11/22,2023/11/29,2023/11/22,2023/11/22,Ship Out
1008508055000030,2009418070,000030,2023/11/21,Y101,F9920VS,90,,L2Q00,4511512011,4511512011,C2Q00004,IN,2023/12/28,,,1022,F9920VS,YMG,5826,2009418139,000030,2023/11/22,2023/11/29,2023/11/30,2023/11/30,DIL
1008513749000010,2009425618,000010,2023/11/24,Y101,F9900TH,42,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/18,,,1022,F9900TH,YMG,5826,2009425723,000010,2023/11/27,2024/01/10,,,
1008513749000020,2009425618,000020,2023/11/24,Y101,F9900TH,21,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/26,,,1022,F9900TH,YMG,5826,2009425723,000020,2023/11/27,2024/01/18,,,
1008513749000030,2009425618,000030,2023/11/24,Y101,F9913TJ,60,,L2Q00,4511518089,4511518089,C2Q00004,IN,2023/12/15,,,1022,F9913TJ,YMG,5826,2009425723,000030,2023/11/27,2023/12/11,2023/11/29,2023/11/29,Ship Out
1008513749000040,2009425618,000040,2023/11/24,Y101,F9341JW,3000,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/09,,,1022,F9341JW,YMG,5826,2009425722,000010,2023/11/27,2023/12/25,,,
1008513749000050,2009425618,000050,2023/11/24,Y101,F9900SF,420,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/18,,,1022,F9900SF,YMG,5826,2009425724,000010,2023/11/27,2024/01/10,,,
1008513749000060,2009425618,000060,2023/11/24,Y101,F9900SG,100,,L2Q00,4511518089,4511518089,C2Q00004,IN,2023/12/21,,,1022,F9900SG,YMG,5826,2009425722,000020,2023/11/27,2023/12/18,2023/12/01,2023/12/04,DIL
1008513749000070,2009425618,000070,2023/11/24,Y101,F9910LS,560,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/08/16,,,1022,F9910LS,YMG,5826,2009425724,000020,2023/11/27,2024/08/07,,,
1008513749000080,2009425618,000080,2023/11/24,Y101,F9910LS,560,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/08/23,,,1022,F9910LS,YMG,5826,2009425724,000030,2023/11/27,2024/08/15,,,
1008513749000090,2009425618,000090,2023/11/24,Y101,F9913SA,24,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/18,,,1022,F9913SA,YMG,5826,2009425723,000040,2023/11/28,2024/01/10,,,
1008513749000100,2009425618,000100,2023/11/24,Y101,F9340WX,4,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/23,,,1022,F9340WX,YMG,5826,2009425723,000050,,2024/01/15,,,
1008513749000110,2009425618,000110,2023/11/24,Y101,F9340WX,20,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/23,,,1022,F9340WX,YMG,5826,2009425723,000060,,2024/01/15,,,
1008513749000120,2009425618,000120,2023/11/24,Y101,F9900AC,200,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/09,,,1022,F9900AC,YMG,5826,2009425723,000070,2023/11/27,2023/12/25,,,
1008513749000130,2009425618,000130,2023/11/24,Y101,F9900AC,200,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/12,,,1022,F9900AC,YMG,5826,2009425723,000080,2023/11/27,2023/12/28,,,
1008513749000140,2009425618,000140,2023/11/24,Y101,F9900AC,200,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/19,,,1022,F9900AC,YMG,5826,2009425723,000090,2023/12/04,2024/01/11,,,
1008513749000150,2009425618,000150,2023/11/24,Y101,F9900AC,200,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/26,,,1022,F9900AC,YMG,5826,2009425723,000100,,2024/01/18,,,
1008513749000160,2009425618,000160,2023/11/24,Y101,F9900AC,200,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/02/02,,,1022,F9900AC,YMG,5826,2009425723,000110,,2024/01/25,,,
1008513749000170,2009425618,000170,2023/11/24,Y101,F9900AC,200,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/02/09,,,1022,F9900AC,YMG,5826,2009425723,000120,,2024/02/01,,,
1008513749000180,2009425618,000180,2023/11/24,Y101,F9900AC,200,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/02/16,,,1022,F9900AC,YMG,5826,2009425723,000130,,2024/02/07,,,
1008513749000190,2009425618,000190,2023/11/24,Y101,F9900AC,200,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/02/22,,,1022,F9900AC,YMG,5826,2009425723,000140,,2024/02/14,,,
1008513749000200,2009425618,000200,2023/11/24,Y101,F9900AC,200,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/03/01,,,1022,F9900AC,YMG,5826,2009425723,000150,,2024/02/21,,,
1008513749000210,2009425618,000210,2023/11/24,Y101,F9920VT,90,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/09,,,1022,F9920VT,YMG,5826,2009425723,000160,2023/11/27,2023/12/25,,,
1008513749000220,2009425618,000220,2023/11/24,Y101,F9341JZ,1000,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/02/29,,,1022,F9341JZ,YMG,5826,2009425722,000030,2023/11/27,2024/02/20,,,
1008513749000230,2009425618,000230,2023/11/24,Y101,F9920BN,180,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/16,,,1022,F9920BN,YMG,5826,2009425723,000170,2023/12/01,2024/01/05,,,
1008513749000240,2009425618,000240,2023/11/24,Y101,F9900SH,1000,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/09,,,1022,F9900SH,YMG,5826,2009425722,000040,2023/11/27,2023/12/25,,,
1008513749000250,2009425618,000250,2023/11/24,Y101,F9340SB,700,,L2Q00,4511518089,4511518089,C2Q00004,IN,2024/01/18,,,1022,F9340SB,YMG,5826,2009425724,000040,2023/11/27,2024/01/10,,,
1008518903000010,2009427287,000010,2023/11/27,Y101,F9920VP,90,,L2Q00,4511522384,4511522384,C2Q00004,IN,2023/12/26,,,1022,F9920VP,YMG,5826,2009427491,000010,2023/11/28,2023/12/18,,,
1008518903000020,2009427287,000020,2023/11/27,Y101,F9900RP,3000,,L2Q00,4511522384,4511522384,C2Q00004,IN,2023/12/26,,,1022,F9900RP,YMG,5826,2009427492,000010,2023/11/27,2023/12/18,,,
1008518903000030,2009427287,000030,2023/11/27,Y101,F9900RP,3000,,L2Q00,4511522384,4511522384,C2Q00004,IN,2023/12/29,,,1022,F9900RP,YMG,5826,2009427492,000020,2023/11/27,2023/12/21,,,
1008522556000010,2009432210,000010,2023/11/28,Y101,A1462CC,7200,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/05/30,,,1022,A1462CC,YMG,5826,2009432237,000010,2023/11/29,2024/05/22,,,
1008522556000020,2009432210,000020,2023/11/28,Y101,A1462CC,7200,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/06/07,,,1022,A1462CC,YMG,5826,2009432237,000020,2023/11/30,2024/05/30,,,
1008522556000030,2009432210,000030,2023/11/28,Y101,D0114PB,1000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/26,,,1022,D0114PB,YMG,5826,2009432236,000010,2023/11/28,2023/12/18,2023/12/04,,Available
1008522556000040,2009432210,000040,2023/11/28,Y101,D0114PB,1000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/29,,,1022,D0114PB,YMG,5826,2009432236,000020,2023/11/28,2023/12/21,,,
1008522556000050,2009432210,000050,2023/11/28,Y101,D0114PB,1000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/05,,,1022,D0114PB,YMG,5826,2009432236,000030,2023/11/28,2023/12/22,,,
1008522556000060,2009432210,000060,2023/11/28,Y101,D0114RB,3000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/06/06,,,1022,D0114RB,YMG,5826,2009432237,000030,2023/11/28,2024/05/29,,,
1008522556000070,2009432210,000070,2023/11/28,Y101,D0114RZ,700,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/17,,,1022,D0114RZ,YMG,5826,2009432230,000010,2023/11/28,2024/01/09,,,
1008522556000080,2009432210,000080,2023/11/28,Y101,D0114RZ,700,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/17,,,1022,D0114RZ,YMG,5826,2009432230,000020,2023/11/28,2024/01/09,,,
1008522556000090,2009432210,000090,2023/11/28,Y101,D0114RZ,700,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/17,,,1022,D0114RZ,YMG,5826,2009432230,000030,2023/11/28,2024/01/09,,,
1008522556000100,2009432210,000100,2023/11/28,Y101,D0114RZ,700,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/17,,,1022,D0114RZ,YMG,5826,2009432230,000040,2023/11/28,2024/01/09,,,
1008522556000110,2009432210,000110,2023/11/28,Y101,D0117XL-A,1500,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/04/12,,,1022,D0117XL-A,YMG,5826,2009432237,000040,2023/11/28,2024/04/04,,,
1008522556000120,2009432210,000120,2023/11/28,Y101,D0117XL-A,1500,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/04/19,,,1022,D0117XL-A,YMG,5826,2009432237,000050,2023/11/28,2024/04/11,,,
1008522556000130,2009432210,000130,2023/11/28,Y101,F9270BJ,2000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/26,,,1022,F9270BJ,YMG,5826,2009432237,000060,2023/11/29,2023/12/18,2023/12/04,,Available
1008522556000140,2009432210,000140,2023/11/28,Y101,F9270BK,6000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/06/06,,,1022,F9270BK,YMG,5826,2009432237,000070,2023/11/30,2024/05/29,,,
1008522556000150,2009432210,000150,2023/11/28,Y101,F9273CZ,3000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/25,,,1022,F9273CZ,YMG,5826,2009432237,000080,2023/11/28,2023/12/18,2023/12/01,2023/12/04,DIL
1008522556000160,2009432210,000160,2023/11/28,Y101,F9273CZ,3000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/29,,,1022,F9273CZ,YMG,5826,2009432237,000090,2023/11/28,2023/12/21,,,
1008522556000170,2009432210,000170,2023/11/28,Y101,F9300AF,5000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/27,,,1022,F9300AF,YMG,5826,2009432237,000100,2023/11/29,2023/12/19,,,
1008522556000180,2009432210,000180,2023/11/28,Y101,F9300AF,5000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/29,,,1022,F9300AF,YMG,5826,2009432237,000110,2023/11/29,2023/12/21,,,
1008522556000190,2009432210,000190,2023/11/28,Y101,F9340SB,700,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/22,,,1022,F9340SB,YMG,5826,2009432236,000040,2023/11/29,2024/01/12,,,
1008522556000200,2009432210,000200,2023/11/28,Y101,F9340SB,700,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/29,,,1022,F9340SB,YMG,5826,2009432236,000050,2023/11/29,2024/01/19,,,
1008522556000210,2009432210,000210,2023/11/28,Y101,F9340SB,700,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/02/05,,,1022,F9340SB,YMG,5826,2009432236,000060,2023/11/29,2024/01/26,,,
1008522556000220,2009432210,000220,2023/11/28,Y101,F9340XX,224,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/25,,,1022,F9340XX,YMG,5826,2009432230,000050,2023/11/29,2023/12/06,2023/12/04,2023/12/04,DIL
1008522556000230,2009432210,000230,2023/11/28,Y101,F9340XX,224,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/29,,,1022,F9340XX,YMG,5826,2009432230,000060,2023/11/29,2023/12/21,,,
1008522556000240,2009432210,000240,2023/11/28,Y101,F9340XX,224,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/05,,,1022,F9340XX,YMG,5826,2009432230,000070,2023/11/29,2023/12/22,,,
1008522556000250,2009432210,000250,2023/11/28,Y101,F9340XX,224,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/15,,,1022,F9340XX,YMG,5826,2009432230,000080,2023/11/29,2023/12/29,,,
1008522556000260,2009432210,000260,2023/11/28,Y101,F9340XX,224,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/22,,,1022,F9340XX,YMG,5826,2009432230,000090,2023/11/29,2024/01/12,,,
1008522556000270,2009432210,000270,2023/11/28,Y101,F9341JE,1000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/25,,,1022,F9341JE,YMG,5826,2009432237,000120,2023/11/29,2023/12/06,2023/12/04,2023/12/04,DIL
1008522556000280,2009432210,000280,2023/11/28,Y101,F9341JE,1000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/29,,,1022,F9341JE,YMG,5826,2009432237,000130,2023/11/29,2023/12/21,,,
1008522556000290,2009432210,000290,2023/11/28,Y101,F9341JE,1000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/05,,,1022,F9341JE,YMG,5826,2009432237,000140,2023/11/29,2023/12/22,,,
1008522556000300,2009432210,000300,2023/11/28,Y101,F9341JE,1000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/15,,,1022,F9341JE,YMG,5826,2009432237,000150,2023/11/29,2023/12/29,,,
1008522556000310,2009432210,000310,2023/11/28,Y101,F9341JE,1000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/22,,,1022,F9341JE,YMG,5826,2009432237,000160,2023/11/29,2024/01/12,,,
1008522556000320,2009432210,000320,2023/11/28,Y101,F9341JP,3000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/25,,,1022,F9341JP,YMG,5826,2009432237,000170,2023/11/28,2023/12/18,2023/12/01,2023/12/01,DIL
1008522556000330,2009432210,000330,2023/11/28,Y101,F9341JP,3000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/29,,,1022,F9341JP,YMG,5826,2009432237,000180,2023/11/28,2023/12/21,,,
1008522556000340,2009432210,000340,2023/11/28,Y101,F9341JQ,3000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/25,,,1022,F9341JQ,YMG,5826,2009432237,000190,2023/11/28,2023/12/18,2023/11/30,2023/12/01,DIL
1008522556000350,2009432210,000350,2023/11/28,Y101,F9341JS,3000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/11,,,1022,F9341JS,YMG,5826,2009432236,000070,2023/11/29,2023/12/27,,,
1008522556000360,2009432210,000360,2023/11/28,Y101,F9341JS,3000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/19,,,1022,F9341JS,YMG,5826,2009432236,000080,2023/11/29,2024/01/11,,,
1008522556000370,2009432210,000370,2023/11/28,Y101,F9341JZ,3000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/03/01,,,1022,F9341JZ,YMG,5826,2009432237,000200,2023/11/29,2024/02/21,,,
1008522556000380,2009432210,000380,2023/11/28,Y101,F9342MK,8000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/22,,,1022,F9342MK,YMG,5826,2009432237,000210,2023/11/28,2024/01/12,2023/12/01,2023/12/04,DIL
1008522556000390,2009432210,000390,2023/11/28,Y101,F9342MK,8000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/29,,,1022,F9342MK,YMG,5826,2009432237,000220,2023/11/28,2024/01/19,2023/12/04,2023/12/04,DIL
1008522556000400,2009432210,000400,2023/11/28,Y101,F9900EA,1000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/25,,,1022,F9900EA,YMG,5826,2009432237,000230,2023/11/29,2023/12/06,2023/12/04,2023/12/04,DIL
1008522556000410,2009432210,000410,2023/11/28,Y101,F9900EA,1000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/29,,,1022,F9900EA,YMG,5826,2009432237,000240,2023/11/29,2023/12/21,,,
1008522556000420,2009432210,000420,2023/11/28,Y101,F9900EA,1000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/05,,,1022,F9900EA,YMG,5826,2009432237,000250,2023/11/29,2023/12/22,,,
1008522556000430,2009432210,000430,2023/11/28,Y101,F9900EA,1000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/15,,,1022,F9900EA,YMG,5826,2009432237,000260,2023/11/29,2023/12/29,,,
1008522556000440,2009432210,000440,2023/11/28,Y101,F9900EA,1000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/22,,,1022,F9900EA,YMG,5826,2009432237,000270,2023/11/29,2024/01/12,,,
1008522556000450,2009432210,000450,2023/11/28,Y101,F9900EA,1000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/29,,,1022,F9900EA,YMG,5826,2009432237,000280,2023/11/29,2024/01/19,,,
1008522556000460,2009432210,000460,2023/11/28,Y101,F9900GC,7000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/07/09,,,1022,F9900GC,YMG,5826,2009432237,000290,2023/11/30,2024/07/01,,,
1008522556000470,2009432210,000470,2023/11/28,Y101,F9900GC,7000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/07/16,,,1022,F9900GC,YMG,5826,2009432237,000300,2023/11/30,2024/07/05,,,
1008522556000480,2009432210,000480,2023/11/28,Y101,F9900GD,200,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/11,,,1022,F9900GD,YMG,5826,2009432236,000090,2023/11/29,2023/12/27,,,
1008522556000490,2009432210,000490,2023/11/28,Y101,F9900GD,200,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/18,,,1022,F9900GD,YMG,5826,2009432236,000100,2023/11/29,2024/01/10,,,
1008522556000500,2009432210,000500,2023/11/28,Y101,F9900GD,200,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/26,,,1022,F9900GD,YMG,5826,2009432236,000110,2023/11/29,2024/01/18,,,
1008522556000510,2009432210,000510,2023/11/28,Y101,F9900GE,3000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/11,,,1022,F9900GE,YMG,5826,2009432237,000310,2023/11/29,2023/12/27,,,
1008522556000520,2009432210,000520,2023/11/28,Y101,F9900GZ,12000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/22,,,1022,F9900GZ,YMG,5826,2009432235,000010,2023/11/28,2024/01/12,,,
1008522556000530,2009432210,000530,2023/11/28,Y101,F9900GZ,12000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/29,,,1022,F9900GZ,YMG,5826,2009432235,000020,2023/11/28,2024/01/19,,,
1008522556000540,2009432210,000540,2023/11/28,Y101,F9900GZ,12000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/02/05,,,1022,F9900GZ,YMG,5826,2009432235,000030,2023/11/28,2024/01/26,,,
1008522556000550,2009432210,000550,2023/11/28,Y101,F9900RE,2400,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/02/09,,,1022,F9900RE,YMG,5826,2009432237,000320,2023/11/29,2024/02/01,,,
1008522556000560,2009432210,000560,2023/11/28,Y101,F9900RE,2400,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/02/16,,,1022,F9900RE,YMG,5826,2009432237,000330,2023/11/29,2024/02/07,,,
1008522556000570,2009432210,000570,2023/11/28,Y101,F9900RF,3000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/02/09,,,1022,F9900RF,YMG,5826,2009432236,000120,2023/11/29,2024/02/01,,,
1008522556000580,2009432210,000580,2023/11/28,Y101,F9900RG,15000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/26,,,1022,F9900RG,YMG,5826,2009432237,000340,2023/11/29,2023/12/18,,,
1008522556000590,2009432210,000590,2023/11/28,Y101,F9900RJ,4000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/25,,,1022,F9900RJ,YMG,5826,2009432237,000350,2023/11/29,2023/12/06,2023/12/04,2023/12/04,DIL
1008522556000600,2009432210,000600,2023/11/28,Y101,F9900RS,5000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/02/09,,,1022,F9900RS,YMG,5826,2009432236,000130,2023/11/29,2024/02/01,,,
1008522556000610,2009432210,000610,2023/11/28,Y101,F9900SF,420,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/22,,,1022,F9900SF,YMG,5826,2009432236,000140,2023/11/29,2024/01/12,,,
1008522556000620,2009432210,000620,2023/11/28,Y101,F9900SK,1400,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/22,,,1022,F9900SK,YMG,5826,2009432237,000360,2023/11/29,2024/01/12,,,
1008522556000630,2009432210,000630,2023/11/28,Y101,F9900SK,1400,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/29,,,1022,F9900SK,YMG,5826,2009432237,000370,2023/11/29,2024/01/19,,,
1008522556000640,2009432210,000640,2023/11/28,Y101,F9900TE,84,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/15,,,1022,F9900TE,YMG,5826,2009432236,000150,2023/11/29,2023/12/07,2023/12/04,2023/12/04,DIL
1008522556000650,2009432210,000650,2023/11/28,Y101,F9900TE,84,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/15,,,1022,F9900TE,YMG,5826,2009432236,000160,2023/11/29,2023/12/07,2023/12/01,2023/12/01,DIL
1008522556000660,2009432210,000660,2023/11/28,Y101,F9900TE,84,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/22,,,1022,F9900TE,YMG,5826,2009432236,000170,2023/11/29,2023/12/14,2023/12/01,2023/12/04,DIL
1008522556000670,2009432210,000670,2023/11/28,Y101,F9900TE,84,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/29,,,1022,F9900TE,YMG,5826,2009432236,000180,2023/11/29,2023/12/21,,,
1008522556000680,2009432210,000680,2023/11/28,Y101,F9900TE,84,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/05,,,1022,F9900TE,YMG,5826,2009432236,000190,2023/11/29,2023/12/22,,,
1008522556000690,2009432210,000690,2023/11/28,Y101,F9900TE,84,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/12,,,1022,F9900TE,YMG,5826,2009432236,000200,2023/11/29,2023/12/28,,,
1008522556000700,2009432210,000700,2023/11/28,Y101,F9900TE,84,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/19,,,1022,F9900TE,YMG,5826,2009432236,000210,2023/11/29,2024/01/11,,,
1008522556000710,2009432210,000710,2023/11/28,Y101,F9900TE,84,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/26,,,1022,F9900TE,YMG,5826,2009432236,000220,2023/11/29,2024/01/18,,,
1008522556000720,2009432210,000720,2023/11/28,Y101,F9910LE,3000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/27,,,1022,F9910LE,YMG,5826,2009432237,000380,2023/11/29,2023/12/19,,,
1008522556000730,2009432210,000730,2023/11/28,Y101,F9910LE,3000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/27,,,1022,F9910LE,YMG,5826,2009432237,000390,2023/11/29,2023/12/19,,,
1008522556000740,2009432210,000740,2023/11/28,Y101,F9910LS,2240,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/08/20,,,1022,F9910LS,YMG,5826,2009432236,000230,2023/11/30,2024/08/09,,,
1008522556000750,2009432210,000750,2023/11/28,Y101,F9940WF,2000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/22,,,1022,F9940WF,YMG,5826,2009432236,000240,2023/11/29,2024/01/12,,,
1008522556000760,2009432210,000760,2023/11/28,Y101,F9940WG,200,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/17,,,1022,F9940WG,YMG,5826,2009432237,000400,2023/11/29,2024/01/09,,,
1008522556000770,2009432210,000770,2023/11/28,Y101,F9940WG,200,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/17,,,1022,F9940WG,YMG,5826,2009432237,000410,2023/11/29,2024/01/09,,,
1008522556000780,2009432210,000780,2023/11/28,Y101,F9940WG,200,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/17,,,1022,F9940WG,YMG,5826,2009432237,000420,2023/11/29,2024/01/09,,,
1008522556000790,2009432210,000790,2023/11/28,Y101,F9940WJ,200,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/27,,,1022,F9940WJ,YMG,5826,2009432236,000250,2023/11/29,2023/12/19,,,
1008522556000800,2009432210,000800,2023/11/28,Y101,F9940WJ,200,,L2Q00,4511527798,4511527798,C2Q00004,IN,2023/12/29,,,1022,F9940WJ,YMG,5826,2009432236,000260,2023/11/29,2023/12/21,,,
1008522556000810,2009432210,000810,2023/11/28,Y101,G9303NC,5000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/11,,,1022,G9303NC,YMG,5826,2009432237,000430,2023/11/30,2024/08/21,,,
1008522556000820,2009432210,000820,2023/11/28,Y101,G9303NC,5000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/11,,,1022,G9303NC,YMG,5826,2009432237,000440,2023/11/30,2024/08/21,,,
1008522556000830,2009432210,000830,2023/11/28,Y101,Y9308JY,5000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/17,,,1022,Y9308JY,YMG,5826,2009432237,000450,2023/11/29,2024/01/09,,,
1008522556000840,2009432210,000840,2023/11/28,Y101,Y9308JY,5000,,L2Q00,4511527798,4511527798,C2Q00004,IN,2024/01/17,,,1022,Y9308JY,YMG,5826,2009432237,000460,2023/11/29,2024/01/09,,,
